TransactionID,DateID,ProductID,SupplierID,LocationID,LogisticsID,QualityID,CustomerID,Availability,ProductsSold,RevenueGenerated,StockLevels,OrderQuantity,SupplierLeadTime,ShippingTime,ShippingCost,SupplyLeadTime,ProductionVolume,ManufacturingLeadTime,ManufacturingCost,DefectRate,TransportationCost
TRX-001334,20240229,SKU-1085,SUP-040,LOC-016,LOG-027,QLT-01,CUST-0126,1,520,51118.11,433,624,6,2,1539.08,13,148,17,32460.75,27.02,1665.41
TRX-001335,20260306,SKU-1235,SUP-024,LOC-007,LOG-084,QLT-01,CUST-0273,1,639,62504.97,864,813,22,8,917.2,37,3312,17,20072.01,19.35,2135.91
TRX-001336,20250217,SKU-1193,SUP-034,LOC-013,LOG-089,QLT-01,CUST-0383,1,752,69847.6,1152,912,8,12,2058.43,23,2242,5,40798.39,11.23,3028.96
TRX-001337,20260612,SKU-1215,SUP-008,LOC-013,LOG-073,QLT-01,CUST-0327,1,514,24898.48,668,669,26,3,1246.12,35,692,16,10227.97,8.63,385.0
TRX-001338,20260702,SKU-1161,SUP-033,LOC-015,LOG-034,QLT-01,CUST-0450,1,415,4500.97,219,587,27,13,1759.57,47,2487,18,3463.82,14.58,1520.77
TRX-001339,20240502,SKU-1090,SUP-023,LOC-023,LOG-085,QLT-01,CUST-0011,1,675,16536.23,1374,737,5,10,1881.18,18,2104,4,8146.36,7.18,2085.84
TRX-001340,20250107,SKU-1182,SUP-013,LOC-017,LOG-024,QLT-01,CUST-0319,0,491,44476.08,451,536,24,11,1390.23,38,4137,8,13014.82,22.84,1669.36
TRX-001341,20260126,SKU-1104,SUP-014,LOC-017,LOG-056,QLT-02,CUST-0498,1,407,9000.81,871,539,8,3,1303.21,16,4495,18,5293.12,19.83,1066.47
TRX-001342,20260724,SKU-1000,SUP-014,LOC-027,LOG-007,QLT-02,CUST-0195,1,407,32032.7,1352,463,6,12,1424.86,23,3135,20,18867.37,10.16,323.22
TRX-001343,20230125,SKU-1071,SUP-016,LOC-019,LOG-068,QLT-01,CUST-0430,1,185,15131.2,2463,179,23,13,228.72,36,1641,10,4252.97,5.47,94.27
TRX-001344,20240413,SKU-1086,SUP-038,LOC-010,LOG-051,QLT-02,CUST-0020,1,510,4023.43,1236,590,26,5,1565.97,38,4246,6,2291.53,15.67,361.53
TRX-001345,20240229,SKU-1165,SUP-039,LOC-002,LOG-008,QLT-03,CUST-0397,1,377,7660.17,1392,487,16,1,665.89,19,439,5,5089.83,9.75,474.56
TRX-001346,20250810,SKU-1005,SUP-026,LOC-014,LOG-056,QLT-01,CUST-0471,1,161,9117.29,1795,209,29,13,153.81,45,3136,7,3009.96,2.2,105.54
TRX-001347,20240731,SKU-1213,SUP-026,LOC-023,LOG-077,QLT-03,CUST-0273,1,154,13384.99,2329,157,20,13,482.56,33,1487,20,8930.34,0.7,204.6
TRX-001348,20260712,SKU-1152,SUP-001,LOC-003,LOG-058,QLT-03,CUST-0477,0,246,11225.12,702,292,22,7,399.4,33,3155,10,5939.46,18.24,745.52
TRX-001349,20260612,SKU-1209,SUP-032,LOC-007,LOG-085,QLT-01,CUST-0235,1,226,8301.97,757,300,14,12,225.18,31,1579,12,6811.6,5.11,702.19
TRX-001350,20241009,SKU-1144,SUP-015,LOC-025,LOG-069,QLT-01,CUST-0487,0,194,1547.58,1404,215,10,14,255.49,30,2236,11,917.57,18.92,595.44
TRX-001351,20230506,SKU-1060,SUP-021,LOC-028,LOG-008,QLT-01,CUST-0416,1,324,24521.79,1766,326,29,3,1295.9,39,3186,17,12065.13,3.57,534.03
TRX-001352,20240830,SKU-1011,SUP-018,LOC-011,LOG-066,QLT-01,CUST-0227,1,312,22877.73,2278,332,25,12,1137.84,43,2601,13,7230.1,14.86,985.92
TRX-001353,20250418,SKU-1005,SUP-030,LOC-017,LOG-024,QLT-01,CUST-0227,1,375,20638.71,1393,549,8,7,1362.56,18,4546,10,12904.56,17.05,1187.48
TRX-001354,20240703,SKU-1217,SUP-013,LOC-015,LOG-042,QLT-02,CUST-0354,1,611,34636.63,1744,777,28,2,1313.17,31,4208,4,17390.85,7.03,1101.9
TRX-001355,20260317,SKU-1026,SUP-024,LOC-019,LOG-054,QLT-01,CUST-0341,1,80,3109.63,701,83,16,9,140.68,31,567,17,1940.83,8.87,42.01
TRX-001356,20240712,SKU-1135,SUP-030,LOC-029,LOG-016,QLT-01,CUST-0272,1,686,3819.2,1154,840,12,10,1470.53,23,4377,6,1830.94,13.95,895.96
TRX-001357,20230320,SKU-1210,SUP-002,LOC-011,LOG-004,QLT-01,CUST-0279,1,844,83124.78,2426,805,14,5,3174.46,19,1979,15,39123.99,2.83,1313.92
TRX-001358,20240623,SKU-1123,SUP-019,LOC-015,LOG-059,QLT-01,CUST-0395,1,704,66418.3,1236,895,11,8,2814.26,23,4004,7,31667.33,5.18,1207.97
TRX-001359,20240423,SKU-1105,SUP-025,LOC-015,LOG-094,QLT-01,CUST-0124,0,218,1981.42,299,216,22,6,374.45,32,1104,5,1035.82,4.42,251.29
TRX-001360,20231005,SKU-1192,SUP-014,LOC-006,LOG-046,QLT-02,CUST-0398,1,98,6292.01,2318,118,7,3,66.25,14,1052,14,2333.52,6.75,106.35
TRX-001361,20230423,SKU-1184,SUP-006,LOC-015,LOG-094,QLT-01,CUST-0195,1,694,58258.53,1157,678,29,6,965.33,37,3876,2,21777.7,17.1,1751.26
TRX-001362,20250302,SKU-1092,SUP-012,LOC-029,LOG-013,QLT-02,CUST-0071,1,99,3170.52,822,122,20,12,149.71,32,402,5,1236.45,23.75,224.98
TRX-001363,20260603,SKU-1108,SUP-020,LOC-009,LOG-037,QLT-01,CUST-0232,1,293,25294.07,1068,350,28,11,432.16,42,1711,5,14776.97,16.28,891.69
TRX-001364,20260101,SKU-1240,SUP-023,LOC-005,LOG-054,QLT-01,CUST-0173,1,762,37057.43,1681,880,18,14,3364.73,35,601,19,16933.34,13.9,1811.25
TRX-001365,20230302,SKU-1098,SUP-030,LOC-019,LOG-049,QLT-01,CUST-0499,1,37,1545.17,290,57,16,2,76.93,21,1981,20,1370.06,1.79,61.16
TRX-001366,20240528,SKU-1167,SUP-030,LOC-024,LOG-075,QLT-01,CUST-0203,1,650,55030.1,46,952,18,3,1016.6,26,3417,8,26192.42,1.92,2960.24
TRX-001367,20260117,SKU-1141,SUP-038,LOC-029,LOG-058,QLT-01,CUST-0033,1,840,6882.17,418,847,30,11,2888.94,41,577,7,3991.79,13.06,373.78
TRX-001368,20240314,SKU-1034,SUP-030,LOC-030,LOG-019,QLT-01,CUST-0211,1,433,41176.4,1551,573,23,11,1930.84,41,4692,7,24935.12,3.84,1709.56
TRX-001369,20251024,SKU-1175,SUP-030,LOC-028,LOG-018,QLT-01,CUST-0301,1,754,22568.02,1065,837,19,5,1682.47,24,499,15,12160.86,11.28,2192.51
TRX-001370,20250113,SKU-1236,SUP-036,LOC-005,LOG-060,QLT-01,CUST-0182,1,567,46862.32,746,753,13,1,2033.73,19,1385,5,34398.44,13.89,2535.67
TRX-001371,20230227,SKU-1083,SUP-034,LOC-022,LOG-017,QLT-01,CUST-0241,1,770,34370.84,212,974,12,14,3831.74,33,1801,20,24056.17,9.85,1146.65
TRX-001372,20240930,SKU-1055,SUP-016,LOC-013,LOG-011,QLT-01,CUST-0489,1,378,19123.27,1173,425,13,2,1625.47,15,488,10,10152.62,22.19,300.32
TRX-001373,20230604,SKU-1176,SUP-024,LOC-018,LOG-015,QLT-01,CUST-0051,1,182,541.77,2416,232,23,7,336.26,33,4620,10,394.43,2.78,539.69
TRX-001374,20230420,SKU-1140,SUP-014,LOC-020,LOG-072,QLT-01,CUST-0371,1,298,5362.87,1229,317,28,9,602.72,40,259,9,3964.31,4.9,727.12
TRX-001375,20231225,SKU-1188,SUP-026,LOC-017,LOG-093,QLT-01,CUST-0380,1,113,5617.57,1881,133,5,12,209.54,17,672,6,4101.53,19.66,393.03
TRX-001376,20250202,SKU-1229,SUP-008,LOC-015,LOG-017,QLT-01,CUST-0343,1,555,31671.74,1823,583,20,9,691.14,34,783,8,20227.89,8.87,992.19
TRX-001377,20260501,SKU-1048,SUP-014,LOC-014,LOG-090,QLT-03,CUST-0407,1,587,19468.11,714,799,17,7,1016.64,29,2916,2,12277.55,14.68,1767.09
TRX-001378,20250504,SKU-1045,SUP-031,LOC-029,LOG-005,QLT-01,CUST-0029,1,878,35643.14,2432,968,13,13,2581.14,33,3987,5,23353.05,28.34,2200.61
TRX-001379,20240308,SKU-1112,SUP-002,LOC-016,LOG-061,QLT-01,CUST-0006,1,174,13291.55,1632,225,11,5,540.7,19,2522,11,4875.54,23.73,121.68
TRX-001380,20240612,SKU-1189,SUP-004,LOC-004,LOG-004,QLT-01,CUST-0423,1,276,3725.55,1749,350,11,9,1179.19,21,2105,15,2480.03,9.11,277.18
TRX-001381,20240203,SKU-1135,SUP-001,LOC-017,LOG-056,QLT-01,CUST-0133,1,54,284.01,111,75,26,10,137.29,40,1089,16,167.79,8.9,100.55
TRX-001382,20241028,SKU-1042,SUP-020,LOC-020,LOG-088,QLT-01,CUST-0096,1,110,355.19,818,158,27,3,462.51,32,2271,13,268.48,13.55,104.28
TRX-001383,20230427,SKU-1147,SUP-014,LOC-014,LOG-075,QLT-01,CUST-0424,1,417,10626.92,2175,416,16,4,1659.57,24,1744,6,2832.27,10.44,751.73
TRX-001384,20230817,SKU-1123,SUP-040,LOC-018,LOG-094,QLT-01,CUST-0346,0,160,13045.56,1679,156,26,5,321.64,31,4228,14,4840.82,6.62,531.32
TRX-001385,20250712,SKU-1096,SUP-025,LOC-006,LOG-048,QLT-01,CUST-0462,0,682,33237.96,1779,845,14,13,2168.06,32,1339,17,12114.04,11.64,1614.27
TRX-001386,20250925,SKU-1089,SUP-025,LOC-022,LOG-048,QLT-01,CUST-0082,1,466,15645.27,2085,488,9,6,1408.82,18,4013,3,7959.23,10.55,1586.13
TRX-001387,20231018,SKU-1038,SUP-003,LOC-008,LOG-035,QLT-01,CUST-0277,0,770,38382.37,2241,793,8,13,2133.03,21,3749,19,17747.93,17.25,565.26
TRX-001388,20260425,SKU-1084,SUP-005,LOC-009,LOG-033,QLT-01,CUST-0315,1,448,42984.61,1581,634,9,5,797.8,19,1841,13,23860.63,5.54,685.47
TRX-001389,20240403,SKU-1244,SUP-038,LOC-024,LOG-021,QLT-01,CUST-0217,1,252,16431.22,1724,246,19,7,624.28,29,4687,2,9137.63,4.18,457.04
TRX-001390,20260330,SKU-1176,SUP-026,LOC-001,LOG-005,QLT-01,CUST-0404,1,49,178.96,2331,51,28,1,30.92,30,1583,7,68.59,1.48,100.79
TRX-001391,20230224,SKU-1191,SUP-040,LOC-013,LOG-064,QLT-01,CUST-0280,1,644,56097.07,1217,667,26,11,2298.1,39,4782,20,18213.51,14.95,1546.33
TRX-001392,20251108,SKU-1061,SUP-038,LOC-003,LOG-069,QLT-01,CUST-0131,1,600,59095.47,1517,589,29,4,1207.75,40,732,19,29736.72,11.07,591.38
TRX-001393,20250123,SKU-1105,SUP-038,LOC-006,LOG-021,QLT-01,CUST-0086,0,302,2404.94,1556,382,10,11,829.12,25,2888,8,2047.22,25.82,382.88
TRX-001394,20230110,SKU-1106,SUP-004,LOC-017,LOG-089,QLT-01,CUST-0328,0,514,23341.54,2497,512,14,13,407.66,31,690,13,6895.35,10.54,1313.86
TRX-001395,20240315,SKU-1053,SUP-007,LOC-008,LOG-074,QLT-01,CUST-0366,1,241,14988.83,422,230,26,14,239.95,47,2398,7,4673.71,20.16,577.77
TRX-001396,20251027,SKU-1125,SUP-030,LOC-030,LOG-083,QLT-01,CUST-0313,1,522,51467.58,534,703,10,2,1277.76,13,4159,16,20640.37,4.0,2148.82
TRX-001397,20230331,SKU-1232,SUP-030,LOC-006,LOG-032,QLT-01,CUST-0366,1,466,15176.28,1513,668,11,8,2383.99,23,2832,15,11468.25,6.94,550.7
TRX-001398,20230617,SKU-1008,SUP-019,LOC-016,LOG-018,QLT-01,CUST-0093,1,154,11532.01,889,223,22,8,220.86,36,4182,14,9931.34,7.64,625.41
TRX-001399,20240207,SKU-1087,SUP-039,LOC-001,LOG-058,QLT-01,CUST-0071,1,634,13400.04,1146,792,6,5,1374.43,12,457,15,10001.14,13.44,1549.26
TRX-001400,20230717,SKU-1036,SUP-035,LOC-010,LOG-079,QLT-01,CUST-0326,1,418,13431.49,1997,430,9,14,1516.87,28,4601,5,5163.94,12.63,566.58
TRX-001401,20250919,SKU-1048,SUP-040,LOC-018,LOG-024,QLT-03,CUST-0326,1,363,11074.04,1676,383,17,9,1211.52,30,3322,2,3858.82,8.49,1202.3
TRX-001402,20250605,SKU-1040,SUP-033,LOC-022,LOG-005,QLT-01,CUST-0332,1,271,26172.47,864,372,26,8,649.43,37,520,10,23121.15,9.0,908.72
TRX-001403,20230520,SKU-1016,SUP-033,LOC-026,LOG-053,QLT-02,CUST-0191,1,475,13997.58,1423,550,12,11,462.42,27,937,16,5498.95,6.53,1274.89
TRX-001404,20250101,SKU-1087,SUP-014,LOC-014,LOG-096,QLT-01,CUST-0214,1,425,10708.84,2136,535,24,8,1312.93,35,3495,6,7274.21,17.09,1186.37
TRX-001405,20241202,SKU-1020,SUP-038,LOC-024,LOG-073,QLT-01,CUST-0047,1,242,20045.72,1471,247,16,1,338.25,23,356,16,11638.91,5.28,637.85
TRX-001406,20231125,SKU-1050,SUP-010,LOC-005,LOG-055,QLT-01,CUST-0218,1,937,54975.13,2304,965,9,1,2486.49,10,1982,17,30576.48,4.85,2226.64
TRX-001407,20260812,SKU-1058,SUP-028,LOC-017,LOG-005,QLT-01,CUST-0089,1,580,23193.89,1267,596,24,10,327.09,35,4713,15,11112.38,4.5,1980.34
TRX-001408,20260822,SKU-1166,SUP-014,LOC-014,LOG-069,QLT-01,CUST-0275,1,854,2617.32,2244,993,15,3,1481.3,18,3601,12,1070.62,9.89,1661.37
TRX-001409,20230305,SKU-1182,SUP-036,LOC-026,LOG-041,QLT-01,CUST-0484,1,961,80876.54,887,988,20,6,1174.3,29,2579,18,40094.1,20.5,3285.24
TRX-001410,20241020,SKU-1040,SUP-038,LOC-018,LOG-007,QLT-01,CUST-0227,1,306,33065.26,526,325,22,9,987.13,36,2189,16,9879.26,16.9,745.67
TRX-001411,20230731,SKU-1038,SUP-016,LOC-004,LOG-090,QLT-01,CUST-0397,1,579,24696.65,898,674,14,12,2088.89,26,3374,13,11177.81,10.21,615.79
TRX-001412,20260121,SKU-1140,SUP-021,LOC-020,LOG-001,QLT-01,CUST-0217,0,100,2252.9,2312,105,27,14,332.02,45,4888,5,804.76,14.45,140.41
TRX-001413,20250420,SKU-1191,SUP-028,LOC-023,LOG-052,QLT-01,CUST-0240,1,125,9308.33,935,157,29,13,614.14,45,438,19,3967.35,8.11,317.58
TRX-001414,20231110,SKU-1010,SUP-033,LOC-002,LOG-026,QLT-01,CUST-0301,1,50,2334.73,994,52,9,13,137.21,25,4662,4,1054.42,10.18,32.34
TRX-001415,20251221,SKU-1237,SUP-006,LOC-007,LOG-096,QLT-03,CUST-0416,0,795,30276.57,2491,885,29,1,3056.79,33,3696,14,9254.05,7.8,2230.91
TRX-001416,20240403,SKU-1146,SUP-015,LOC-007,LOG-063,QLT-01,CUST-0414,1,950,43468.92,1613,956,28,7,2477.99,37,3831,15,11537.62,20.18,2231.17
TRX-001417,20230223,SKU-1138,SUP-003,LOC-007,LOG-012,QLT-01,CUST-0341,0,111,9254.77,572,111,26,4,210.92,30,3866,19,2556.95,21.11,235.5
TRX-001418,20231025,SKU-1076,SUP-035,LOC-013,LOG-070,QLT-01,CUST-0382,1,742,64310.85,1532,922,6,2,3008.55,11,4572,6,30052.35,12.54,2249.63
TRX-001419,20241129,SKU-1126,SUP-014,LOC-019,LOG-084,QLT-03,CUST-0170,1,475,19905.58,62,622,18,9,1264.73,32,4679,10,10378.33,4.07,2030.27
TRX-001420,20260711,SKU-1045,SUP-002,LOC-022,LOG-019,QLT-01,CUST-0365,1,402,16082.2,122,528,26,2,2017.11,28,4285,16,9762.1,12.76,490.78
TRX-001421,20250628,SKU-1044,SUP-029,LOC-028,LOG-080,QLT-01,CUST-0232,1,582,10769.38,1438,747,22,2,425.18,26,4450,9,4769.89,10.11,2362.29
TRX-001422,20241211,SKU-1000,SUP-004,LOC-006,LOG-004,QLT-01,CUST-0108,1,628,52568.18,434,938,5,7,2545.51,15,4053,2,45537.94,13.32,409.23
TRX-001423,20231201,SKU-1167,SUP-026,LOC-020,LOG-096,QLT-01,CUST-0328,1,79,5173.69,2084,78,23,4,300.37,27,560,12,1669.26,1.7,191.09
TRX-001424,20231224,SKU-1107,SUP-012,LOC-017,LOG-082,QLT-01,CUST-0233,1,329,2389.71,357,471,10,10,786.79,26,1940,8,1758.12,3.56,1212.96
TRX-001425,20240303,SKU-1018,SUP-002,LOC-025,LOG-005,QLT-01,CUST-0170,1,389,34621.46,2302,389,29,12,377.05,48,4582,5,21186.33,3.07,582.1
TRX-001426,20231026,SKU-1075,SUP-017,LOC-018,LOG-054,QLT-01,CUST-0135,1,473,27457.07,65,560,15,11,840.5,29,2541,6,12747.53,7.75,1843.99
TRX-001427,20230905,SKU-1071,SUP-035,LOC-025,LOG-070,QLT-01,CUST-0131,1,820,64720.56,684,812,27,12,638.76,45,4977,5,30360.22,14.86,731.17
TRX-001428,20241101,SKU-1199,SUP-010,LOC-024,LOG-057,QLT-01,CUST-0037,1,925,4577.84,428,905,29,3,1531.16,37,2019,13,2427.79,9.41,2859.37
TRX-001429,20250618,SKU-1188,SUP-022,LOC-001,LOG-078,QLT-01,CUST-0259,1,634,31898.97,1705,648,13,7,1902.79,25,1668,7,22812.77,3.53,775.55
TRX-001430,20231129,SKU-1244,SUP-021,LOC-027,LOG-052,QLT-01,CUST-0402,1,681,34979.31,1213,839,11,9,2775.99,22,3103,9,32464.87,2.44,1965.33
TRX-001431,20250317,SKU-1108,SUP-015,LOC-023,LOG-018,QLT-01,CUST-0499,1,422,32253.07,31,519,9,8,1318.07,23,1949,19,17293.6,13.24,562.65
TRX-001432,20230404,SKU-1011,SUP-035,LOC-013,LOG-064,QLT-01,CUST-0124,1,889,69421.63,1994,858,27,10,2587.07,39,971,10,27144.84,3.48,2525.87
TRX-001433,20260421,SKU-1188,SUP-021,LOC-026,LOG-010,QLT-01,CUST-0426,1,204,11816.24,2035,261,24,11,176.58,39,3414,12,4561.57,15.87,197.48
TRX-001434,20230119,SKU-1239,SUP-021,LOC-019,LOG-023,QLT-01,CUST-0393,1,129,7589.62,1593,159,30,6,188.17,39,4246,19,5930.96,11.83,352.63
TRX-001435,20260504,SKU-1160,SUP-021,LOC-016,LOG-082,QLT-01,CUST-0441,1,674,27118.9,841,880,26,13,1626.42,46,4474,13,19179.26,10.42,2832.0
TRX-001436,20230306,SKU-1044,SUP-032,LOC-010,LOG-068,QLT-03,CUST-0408,1,586,9833.14,1828,686,9,10,2420.13,21,1945,15,3881.17,5.14,428.78
TRX-001437,20250318,SKU-1089,SUP-005,LOC-013,LOG-052,QLT-01,CUST-0263,0,421,17370.08,1920,471,27,7,761.59,36,2844,9,9519.69,5.82,1599.07
TRX-001438,20231218,SKU-1102,SUP-039,LOC-010,LOG-096,QLT-01,CUST-0353,1,381,771.06,1444,417,25,11,290.01,36,2722,10,414.92,4.58,717.69
TRX-001439,20260512,SKU-1219,SUP-009,LOC-030,LOG-047,QLT-01,CUST-0217,1,527,7910.51,1544,739,14,1,922.53,20,1315,14,6661.71,5.12,387.32
TRX-001440,20230317,SKU-1249,SUP-018,LOC-030,LOG-070,QLT-01,CUST-0170,1,323,3791.66,1361,410,12,8,1292.2,21,120,8,1488.65,10.42,1416.04
TRX-001441,20241224,SKU-1196,SUP-021,LOC-014,LOG-026,QLT-01,CUST-0098,1,461,15025.21,1742,440,6,6,1420.16,15,4945,17,7516.92,1.61,896.48
TRX-001442,20250828,SKU-1007,SUP-008,LOC-009,LOG-070,QLT-01,CUST-0358,0,657,40119.06,1789,969,16,10,2508.21,31,2273,11,31433.0,4.18,1535.42
TRX-001443,20250126,SKU-1152,SUP-034,LOC-021,LOG-043,QLT-02,CUST-0186,1,232,11536.74,1112,291,13,10,1152.87,23,740,17,7362.11,8.51,806.8
TRX-001444,20230423,SKU-1090,SUP-010,LOC-011,LOG-069,QLT-01,CUST-0213,1,303,7145.23,1645,413,22,1,1137.19,27,1007,4,3171.24,17.34,160.34
TRX-001445,20240625,SKU-1173,SUP-024,LOC-003,LOG-063,QLT-02,CUST-0358,1,114,10723.41,919,150,5,1,200.46,7,3676,14,5148.69,6.1,335.85
TRX-001446,20240526,SKU-1086,SUP-040,LOC-008,LOG-078,QLT-01,CUST-0312,1,400,3351.82,1152,479,25,7,1245.12,36,3295,3,1520.19,23.34,1111.57
TRX-001447,20260613,SKU-1157,SUP-024,LOC-012,LOG-066,QLT-01,CUST-0232,1,478,29741.74,1767,458,5,1,302.92,9,2880,9,8395.02,3.87,1050.22
TRX-001448,20240827,SKU-1236,SUP-032,LOC-003,LOG-063,QLT-01,CUST-0442,1,498,46428.19,1037,511,8,12,1439.88,20,4418,10,15887.33,29.41,1087.01
TRX-001449,20260407,SKU-1174,SUP-033,LOC-007,LOG-013,QLT-01,CUST-0402,1,226,22057.43,1371,304,21,11,1150.96,32,2895,5,8932.79,10.85,451.02
TRX-001450,20240820,SKU-1214,SUP-038,LOC-014,LOG-051,QLT-01,CUST-0167,0,596,28280.86,1260,846,16,13,2363.11,30,4805,13,21804.1,2.32,2484.33
TRX-001451,20230419,SKU-1176,SUP-034,LOC-007,LOG-005,QLT-02,CUST-0306,1,788,2272.36,417,884,22,9,2405.43,32,2370,9,1094.02,8.62,2706.11
TRX-001452,20231101,SKU-1174,SUP-011,LOC-007,LOG-047,QLT-03,CUST-0161,1,408,37457.52,2042,408,16,1,1030.06,21,1396,5,15524.94,13.36,293.81
TRX-001453,20230606,SKU-1083,SUP-031,LOC-014,LOG-036,QLT-01,CUST-0284,1,197,8155.09,207,270,24,12,756.12,39,2754,14,4452.93,5.16,747.7
TRX-001454,20250907,SKU-1081,SUP-018,LOC-012,LOG-036,QLT-01,CUST-0184,1,280,14981.68,482,385,13,10,1401.85,30,3541,16,7532.02,6.39,1165.39
TRX-001455,20260803,SKU-1145,SUP-023,LOC-001,LOG-050,QLT-03,CUST-0025,1,478,47037.32,748,518,19,3,338.05,27,3514,10,12144.02,5.05,1546.62
TRX-001456,20231010,SKU-1193,SUP-022,LOC-027,LOG-056,QLT-01,CUST-0142,1,153,11429.93,2118,199,12,3,132.07,17,4735,9,8181.48,11.85,261.86
TRX-001457,20260807,SKU-1067,SUP-018,LOC-005,LOG-019,QLT-01,CUST-0183,1,601,56507.09,416,902,16,4,566.11,25,1527,16,45958.37,14.3,1035.51
TRX-001458,20251028,SKU-1221,SUP-040,LOC-028,LOG-020,QLT-01,CUST-0084,1,104,6181.62,246,135,18,3,527.98,24,4997,12,4182.67,3.34,196.93
TRX-001459,20251129,SKU-1160,SUP-039,LOC-011,LOG-022,QLT-01,CUST-0231,1,136,5281.03,2171,186,9,14,105.24,30,4703,4,3583.93,23.53,271.86
TRX-001460,20230514,SKU-1126,SUP-020,LOC-001,LOG-031,QLT-01,CUST-0468,0,306,14265.7,49,392,17,9,595.84,32,3235,9,9574.51,5.81,745.68
TRX-001461,20241016,SKU-1163,SUP-013,LOC-023,LOG-062,QLT-01,CUST-0391,1,969,32829.86,2277,994,24,5,3750.16,32,360,8,13604.97,4.91,498.1
TRX-001462,20250227,SKU-1081,SUP-001,LOC-013,LOG-044,QLT-01,CUST-0388,1,868,41072.64,876,945,22,9,3454.47,34,196,17,16299.13,2.85,1851.06
TRX-001463,20250721,SKU-1228,SUP-004,LOC-029,LOG-068,QLT-01,CUST-0223,0,580,19642.7,1612,762,25,13,683.05,43,2350,11,13473.27,9.55,1341.45
TRX-001464,20241210,SKU-1146,SUP-024,LOC-024,LOG-067,QLT-01,CUST-0158,1,757,33339.17,1602,931,19,6,2898.63,30,1397,16,27009.21,4.12,721.54
TRX-001465,20231106,SKU-1238,SUP-036,LOC-023,LOG-089,QLT-02,CUST-0318,1,389,33167.18,1266,529,13,13,1617.45,31,1374,11,17910.62,4.79,1068.73
TRX-001466,20260607,SKU-1155,SUP-036,LOC-017,LOG-049,QLT-03,CUST-0185,1,297,20719.79,476,341,12,10,992.62,27,3895,2,11226.93,10.47,783.26
TRX-001467,20260119,SKU-1167,SUP-002,LOC-003,LOG-059,QLT-01,CUST-0421,1,213,15253.49,468,288,30,4,969.44,41,1138,17,8182.22,8.65,381.41
TRX-001468,20230328,SKU-1083,SUP-028,LOC-010,LOG-004,QLT-01,CUST-0183,1,316,11723.95,1937,310,8,2,976.47,12,1771,20,4980.56,5.08,327.62
TRX-001469,20260722,SKU-1112,SUP-026,LOC-019,LOG-039,QLT-03,CUST-0085,1,202,14330.15,2086,267,27,6,1014.79,36,3653,18,7950.8,15.18,89.52
TRX-001470,20240629,SKU-1224,SUP-023,LOC-007,LOG-007,QLT-01,CUST-0065,1,49,1113.28,2314,53,17,14,204.26,37,881,12,712.16,12.04,102.33
TRX-001471,20240723,SKU-1075,SUP-015,LOC-020,LOG-071,QLT-02,CUST-0052,1,472,28571.83,2133,585,14,12,1032.71,29,2402,14,18887.0,6.37,268.04
TRX-001472,20241211,SKU-1121,SUP-036,LOC-028,LOG-049,QLT-01,CUST-0003,1,993,46245.95,2468,986,5,6,955.32,11,935,17,16820.7,5.07,1892.61
TRX-001473,20230831,SKU-1242,SUP-027,LOC-003,LOG-089,QLT-01,CUST-0077,1,319,3296.41,1683,412,5,12,1574.28,24,3574,8,2227.19,7.68,1135.14
TRX-001474,20240201,SKU-1142,SUP-006,LOC-022,LOG-015,QLT-02,CUST-0135,1,545,20430.36,1185,831,27,14,1249.59,45,2541,19,18823.63,2.84,2426.91
TRX-001475,20260707,SKU-1040,SUP-035,LOC-012,LOG-007,QLT-02,CUST-0326,1,540,48115.51,1376,780,10,6,397.5,17,1841,19,40820.11,15.72,293.09
TRX-001476,20230627,SKU-1166,SUP-039,LOC-026,LOG-047,QLT-01,CUST-0070,1,388,1308.81,1411,573,25,5,517.48,32,1985,18,911.77,11.71,916.23
TRX-001477,20240616,SKU-1001,SUP-038,LOC-022,LOG-068,QLT-01,CUST-0162,1,497,20328.56,931,643,26,10,1620.63,41,4952,19,8133.01,10.29,1637.74
TRX-001478,20230214,SKU-1190,SUP-035,LOC-010,LOG-045,QLT-01,CUST-0096,1,791,66532.11,1654,861,20,8,1264.67,28,825,20,27314.67,11.2,656.48
TRX-001479,20240707,SKU-1028,SUP-036,LOC-021,LOG-019,QLT-01,CUST-0016,1,159,11452.92,459,186,5,8,425.73,15,3455,7,8522.54,12.22,338.49
TRX-001480,20260415,SKU-1104,SUP-010,LOC-012,LOG-047,QLT-01,CUST-0230,1,470,10503.66,2322,627,12,14,1975.57,33,3446,20,3561.9,15.46,1659.38
TRX-001481,20240118,SKU-1201,SUP-030,LOC-015,LOG-053,QLT-01,CUST-0392,1,575,18888.85,1695,548,15,4,604.6,24,3152,11,5221.41,9.61,413.86
TRX-001482,20241208,SKU-1193,SUP-038,LOC-006,LOG-027,QLT-03,CUST-0405,1,145,13590.41,386,215,21,4,108.52,29,3180,11,9720.71,19.72,547.14
TRX-001483,20250317,SKU-1050,SUP-029,LOC-019,LOG-005,QLT-01,CUST-0377,1,130,6880.49,1018,145,11,1,457.6,13,4097,18,3559.13,5.9,496.23
TRX-001484,20251207,SKU-1074,SUP-039,LOC-030,LOG-060,QLT-01,CUST-0267,1,619,38794.17,568,638,7,14,1782.11,25,1811,20,10811.48,14.39,662.75
